NumVertices,NumEdges,GraphType,Algorithm,StartNode,EndNode,TimeTaken(us)
960,959,Sparse,Floyd-Warshall,0,959,340695802
960,959,Sparse,Bellman-Ford,0,959,554151642
960,959,Sparse,A*,0,959,600870
960,959,Sparse,Dijkstra,0,959,982155
960,959,Sparse,Floyd-Warshall,0,959,339676667
960,959,Sparse,Bellman-Ford,0,959,552263811
960,959,Sparse,A*,0,959,600715
960,959,Sparse,Dijkstra,0,959,981180
960,959,Sparse,Floyd-Warshall,0,959,340675784
960,959,Sparse,Bellman-Ford,0,959,552538102
960,959,Sparse,A*,0,959,623986
960,959,Sparse,Dijkstra,0,959,989774
960,959,Sparse,Floyd-Warshall,0,959,340810593
960,959,Sparse,Bellman-Ford,0,959,553691335
960,959,Sparse,A*,0,959,598108
1010,509545,Complete,Dijkstra,0,1009,1428270
1010,509545,Complete,Floyd-Warshall,0,1009,572300188
1010,509545,Complete,Bellman-Ford,0,1009,645805271
1010,509545,Complete,A*,0,1009,2190048
1010,509545,Complete,Dijkstra,0,1009,1442467
1010,509545,Complete,Floyd-Warshall,0,1009,573717709
1010,509545,Complete,Bellman-Ford,0,1009,648041706
1010,509545,Complete,A*,0,1009,2266357
1010,509545,Complete,Dijkstra,0,1009,1441837
1010,509545,Complete,Floyd-Warshall,0,1009,575353262
1010,509545,Complete,Bellman-Ford,0,1009,646201859
1010,509545,Complete,A*,0,1009,2218422
1010,509545,Complete,Dijkstra,0,1009,1395958
1010,509545,Complete,Floyd-Warshall,0,1009,576066252
1010,509545,Complete,Bellman-Ford,0,1009,644799472
1010,509545,Complete,A*,0,1009,2220131
1010,509545,Complete,Dijkstra,0,1009,1419520
1010,509545,Complete,Floyd-Warshall,0,1009,574868150
1010,509545,Complete,Bellman-Ford,0,1009,645998760
1010,509545,Complete,A*,0,1009,2242940
1010,509545,Complete,Dijkstra,0,1009,1459042
1010,509545,Complete,Floyd-Warshall,0,1009,573814840
1010,509545,Complete,Bellman-Ford,0,1009,646711445
1010,509545,Complete,A*,0,1009,2325766
1010,509545,Complete,Dijkstra,0,1009,1388023
1010,509545,Complete,Floyd-Warshall,0,1009,574962356
1010,509545,Complete,Bellman-Ford,0,1009,646958557
1010,509545,Complete,A*,0,1009,2186861
1010,509545,Complete,Dijkstra,0,1009,1448956
1010,509545,Complete,Floyd-Warshall,0,1009,578240340
1010,509545,Complete,Bellman-Ford,0,1009,643329194
1010,509545,Complete,A*,0,1009,2308548
1010,509545,Complete,Dijkstra,0,1009,1499778
1010,509545,Complete,Floyd-Warshall,0,1009,569501526
1010,509545,Complete,Bellman-Ford,0,1009,646143884
1010,509545,Complete,A*,0,1009,2187904
1010,509545,Complete,Dijkstra,0,1009,1375420
1010,509545,Complete,Floyd-Warshall,0,1009,574225485
1010,509545,Complete,Bellman-Ford,0,1009,651705302
1010,509545,Complete,A*,0,1009,2374104
1010,204544,Connected,Dijkstra,0,1009,1189393
1010,204544,Connected,Floyd-Warshall,0,1009,615590689
1010,204544,Connected,Bellman-Ford,0,1009,652348635
1010,204544,Connected,A*,0,1009,4811722
1010,204544,Connected,Dijkstra,0,1009,1237342
1010,204544,Connected,Floyd-Warshall,0,1009,605400189
1010,204544,Connected,Bellman-Ford,0,1009,651589623
1010,204544,Connected,A*,0,1009,4670980
1010,204544,Connected,Dijkstra,0,1009,1191901
1010,204544,Connected,Floyd-Warshall,0,1009,601677714
1010,204544,Connected,Bellman-Ford,0,1009,648384063
1010,204544,Connected,A*,0,1009,4642637
1010,204544,Connected,Dijkstra,0,1009,1197416
1010,204544,Connected,Floyd-Warshall,0,1009,600867816
1010,204544,Connected,Bellman-Ford,0,1009,648063132
1010,204544,Connected,A*,0,1009,4736147
1010,204544,Connected,Dijkstra,0,1009,1199894
1010,204544,Connected,Floyd-Warshall,0,1009,605766858
1010,204544,Connected,Bellman-Ford,0,1009,649710957
1010,204544,Connected,A*,0,1009,4570771
1010,204544,Connected,Dijkstra,0,1009,1224022
1010,204544,Connected,Floyd-Warshall,0,1009,605454641
1010,204544,Connected,Bellman-Ford,0,1009,648630129
1010,204544,Connected,A*,0,1009,4631267
1010,204544,Connected,Dijkstra,0,1009,1300188
1010,204544,Connected,Floyd-Warshall,0,1009,603606561
1010,204544,Connected,Bellman-Ford,0,1009,650760696
1010,204544,Connected,A*,0,1009,4761504
1010,204544,Connected,Dijkstra,0,1009,1203824
1010,204544,Connected,Floyd-Warshall,0,1009,603149178
1010,204544,Connected,Bellman-Ford,0,1009,651721343
1010,204544,Connected,A*,0,1009,4583704
1010,204544,Connected,Dijkstra,0,1009,1186111
1010,204544,Connected,Floyd-Warshall,0,1009,600831172
1010,204544,Connected,Bellman-Ford,0,1009,647381943
1010,204544,Connected,A*,0,1009,4510951
1010,204544,Connected,Dijkstra,0,1009,1288524
1010,204544,Connected,Floyd-Warshall,0,1009,606604630
1010,204544,Connected,Bellman-Ford,0,1009,651028717
1010,204544,Connected,A*,0,1009,4516504
1010,1009,Sparse,Dijkstra,0,1009,1139541
1010,1009,Sparse,Floyd-Warshall,0,1009,399261996
1010,1009,Sparse,Bellman-Ford,0,1009,647021330
1010,1009,Sparse,A*,0,1009,665969
1010,1009,Sparse,Dijkstra,0,1009,1085300
1010,1009,Sparse,Floyd-Warshall,0,1009,398521388
1010,1009,Sparse,Bellman-Ford,0,1009,650293878
1010,1009,Sparse,A*,0,1009,662696
1010,1009,Sparse,Dijkstra,0,1009,1081202
1010,1009,Sparse,Floyd-Warshall,0,1009,399469584
1010,1009,Sparse,Bellman-Ford,0,1009,649689595
1010,1009,Sparse,A*,0,1009,661972
1010,1009,Sparse,Dijkstra,0,1009,1080876
1010,1009,Sparse,Floyd-Warshall,0,1009,396830111
1010,1009,Sparse,Bellman-Ford,0,1009,648481693
1010,1009,Sparse,A*,0,1009,703542
1010,1009,Sparse,Dijkstra,0,1009,1109721
1010,1009,Sparse,Floyd-Warshall,0,1009,396342580
1010,1009,Sparse,Bellman-Ford,0,1009,646329533
1010,1009,Sparse,A*,0,1009,676990
1010,1009,Sparse,Dijkstra,0,1009,1086262
1010,1009,Sparse,Floyd-Warshall,0,1009,397300976
1010,1009,Sparse,Bellman-Ford,0,1009,647528515
1010,1009,Sparse,A*,0,1009,680789
1010,1009,Sparse,Dijkstra,0,1009,1113890
1010,1009,Sparse,Floyd-Warshall,0,1009,398193208
1010,1009,Sparse,Bellman-Ford,0,1009,645874825
1010,1009,Sparse,A*,0,1009,660505
1010,1009,Sparse,Dijkstra,0,1009,1085673
1010,1009,Sparse,Floyd-Warshall,0,1009,396513912
1010,1009,Sparse,Bellman-Ford,0,1009,651244361
1010,1009,Sparse,A*,0,1009,734021
1010,1009,Sparse,Dijkstra,0,1009,1125537
1010,1009,Sparse,Floyd-Warshall,0,1009,401420725
1010,1009,Sparse,Bellman-Ford,0,1009,646370011
1010,1009,Sparse,A*,0,1009,661305
1010,1009,Sparse,Dijkstra,0,1009,1105473
1010,1009,Sparse,Floyd-Warshall,0,1009,398129950
1010,1009,Sparse,Bellman-Ford,0,1009,646754019
1010,1009,Sparse,A*,0,1009,706357
